date,predicted_gold_Price,actual_gold_Price
2012-11-01,30912.877,30761.0
2012-11-02,30907.37,30207.0
2012-11-05,30915.799,30713.0
2012-11-06,30918.012,31285.0
2012-11-01,30937.45,30761.0
2012-11-02,30917.564,30207.0
2012-11-05,30924.033,30713.0
2012-11-06,30927.836,31285.0
2012-11-07,30914.35,31218.0
2012-11-02,30839.111,30207.0
2012-11-05,30842.215,30713.0
2012-11-06,30845.562,31285.0
2012-11-07,30834.97,31218.0
2012-11-08,30830.506,31351.0
2012-11-05,30420.49,30713.0
2012-11-06,30444.607,31285.0
2012-11-07,30455.174,31218.0
2012-11-08,30468.607,31351.0
2012-11-09,30482.38,31638.0
2012-11-07,31067.193,31218.0
2012-11-08,31194.545,31351.0
2012-11-09,31344.38,31638.0
2012-11-12,31556.031,31791.0
2012-11-13,31558.201,31734.0
2012-11-08,31258.354,31351.0
2012-11-09,31374.73,31638.0
2012-11-12,31596.371,31791.0
2012-11-13,31610.342,31734.0
2012-11-14,31612.744,31758.0
2012-11-09,31437.533,31638.0
2012-11-12,31650.5,31791.0
2012-11-13,31678.46,31734.0
2012-11-14,31687.193,31758.0
2012-11-15,31662.611,31472.0
2012-11-12,31793.293,31791.0
2012-11-13,31827.324,31734.0
2012-11-14,31845.271,31758.0
2012-11-15,31829.28,31472.0
2012-11-16,31814.1,31664.0
2012-11-14,31885.5,31758.0
2012-11-15,31907.729,31472.0
2012-11-16,31949.25,31664.0
2012-11-19,31976.732,31710.0
2012-11-20,31925.082,31752.0
2012-11-15,31876.246,31472.0
2012-11-16,31892.627,31664.0
2012-11-19,31967.113,31710.0
2012-11-20,31942.736,31752.0
2012-11-21,31904.96,31824.0
2012-11-16,31614.594,31664.0
2012-11-19,31551.11,31710.0
2012-11-20,31534.611,31752.0
2012-11-21,31516.83,31824.0
2012-11-22,31471.555,31858.0
2012-11-19,31706.025,31710.0
2012-11-20,31695.28,31752.0
2012-11-21,31705.795,31824.0
2012-11-22,31691.738,31858.0
2012-11-23,31672.559,32281.0
2012-11-21,31861.646,31824.0
2012-11-22,31808.836,31858.0
2012-11-23,31799.713,32281.0
2012-11-26,31731.918,32357.0
2012-11-27,31674.412,32239.0
2012-11-22,31916.332,31858.0
2012-11-23,31884.521,32281.0
2012-11-26,31821.688,32357.0
2012-11-27,31791.822,32239.0
2012-11-28,31733.324,31928.0
2012-11-23,31962.21,32281.0
2012-11-26,31860.076,32357.0
2012-11-27,31844.516,32239.0
2012-11-28,31816.828,31928.0
2012-11-29,31762.924,31598.0
2012-11-26,32230.28,32357.0
2012-11-27,32261.613,32239.0
2012-11-28,32308.465,31928.0
2012-11-29,32307.826,31598.0
2012-11-30,32220.447,31120.0
2012-11-28,32362.643,31928.0
2012-11-29,32322.799,31598.0
2012-11-30,32280.705,31120.0
2012-12-03,32352.906,31294.0
2012-12-04,32276.697,30977.0
2012-11-29,31972.842,31598.0
2012-11-30,31867.926,31120.0
2012-12-03,31902.182,31294.0
2012-12-04,31871.514,30977.0
2012-12-05,31828.967,30912.0
2012-11-30,31534.008,31120.0
2012-12-03,31464.758,31294.0
2012-12-04,31449.686,30977.0
2012-12-05,31440.428,30912.0
2012-12-06,31410.277,31029.0
2012-12-03,31134.94,31294.0
2012-12-04,31097.82,30977.0
2012-12-05,31072.553,30912.0
2012-12-06,31042.871,31029.0
2012-12-07,31006.217,31072.0
2012-12-05,31082.041,30912.0
2012-12-06,31075.3,31029.0
2012-12-07,31072.734,31072.0
2012-12-10,31058.121,31280.0
2012-12-11,31041.217,31164.0
2012-12-06,30972.637,31029.0
2012-12-07,30976.19,31072.0
2012-12-10,31007.787,31280.0
2012-12-11,31005.057,31164.0
2012-12-12,31013.291,31186.0
2012-12-07,31069.121,31072.0
2012-12-10,31083.197,31280.0
2012-12-11,31080.178,31164.0
2012-12-12,31087.807,31186.0
2012-12-13,31067.43,30997.0
2012-12-10,31122.95,31280.0
2012-12-11,31120.46,31164.0
2012-12-12,31127.844,31186.0
2012-12-13,31109.324,30997.0
2012-12-14,31099.35,30960.0
2012-12-12,31320.238,31186.0
2012-12-13,31288.686,30997.0
2012-12-14,31288.67,30960.0
2012-12-17,31280.607,31104.0
2012-12-18,31258.906,30839.0
2012-12-13,31339.926,30997.0
2012-12-14,31321.791,30960.0
2012-12-17,31318.436,31104.0
2012-12-18,31297.912,30839.0
2012-12-19,31271.05,30590.0
2012-12-14,31164.645,30960.0
2012-12-17,31165.162,31104.0
2012-12-18,31145.63,30839.0
2012-12-19,31118.072,30590.0
2012-12-20,31071.057,30229.0
2012-12-17,31087.799,31104.0
2012-12-18,31071.393,30839.0
2012-12-19,31046.38,30590.0
2012-12-20,31004.389,30229.0
2012-12-21,30986.129,30621.0
2012-12-19,30962.174,30590.0
2012-12-20,30927.225,30229.0
2012-12-21,30916.158,30621.0
2012-12-24,30846.51,30587.0
2012-12-25,30820.904,30510.0
2012-12-20,30681.072,30229.0
2012-12-21,30683.266,30621.0
2012-12-24,30656.943,30587.0
2012-12-25,30645.438,30510.0
2012-12-26,30634.332,30433.0
2012-12-21,30368.764,30621.0
2012-12-24,30406.934,30587.0
2012-12-25,30413.646,30510.0
2012-12-26,30419.455,30433.0
2012-12-27,30428.672,30561.0
2012-12-24,30618.943,30587.0
2012-12-25,30614.531,30510.0
2012-12-26,30608.521,30433.0
2012-12-27,30605.44,30561.0
2012-12-28,30596.965,30400.0
2012-12-26,30564.762,30433.0
2012-12-27,30559.816,30561.0
2012-12-28,30554.035,30400.0
2012-12-31,30523.717,30582.0
2013-01-01,30501.027,30430.0
2012-12-27,30476.994,30561.0
2012-12-28,30467.97,30400.0
2012-12-31,30454.371,30582.0
2013-01-01,30436.746,30430.0
2013-01-02,30428.574,30655.0
2012-12-28,30562.586,30400.0
2012-12-31,30546.58,30582.0
2013-01-01,30538.734,30430.0
2013-01-02,30536.463,30655.0
2013-01-03,30515.148,30564.0
2012-12-31,30472.852,30582.0
2013-01-01,30474.83,30430.0
2013-01-02,30480.873,30655.0
2013-01-03,30474.89,30564.0
2013-01-04,30459.463,30425.0
2013-01-02,30518.793,30655.0
2013-01-03,30512.068,30564.0
2013-01-04,30509.818,30425.0
2013-01-07,30502.646,30873.0
2013-01-08,30493.22,30978.0
2013-01-03,30648.639,30564.0
2013-01-04,30627.488,30425.0
2013-01-07,30625.246,30873.0
2013-01-08,30617.23,30978.0
2013-01-09,30599.316,30806.0
2013-01-04,30636.385,30425.0
2013-01-07,30613.94,30873.0
2013-01-08,30604.688,30978.0
2013-01-09,30585.291,30806.0
2013-01-10,30570.268,30941.0
2013-01-07,30509.059,30873.0
2013-01-08,30502.113,30978.0
2013-01-09,30486.176,30806.0
2013-01-10,30471.293,30941.0
2013-01-11,30446.52,30773.0
2013-01-09,30976.61,30806.0
2013-01-10,31002.504,30941.0
2013-01-11,30995.938,30773.0
2013-01-14,30988.088,30750.0
2013-01-15,31013.074,30870.0
2013-01-10,30859.52,30941.0
2013-01-11,30846.828,30773.0
2013-01-14,30812.617,30750.0
2013-01-15,30837.154,30870.0
2013-01-16,30851.912,30874.0
2013-01-11,31009.223,30773.0
2013-01-14,31010.62,30750.0
2013-01-15,31047.465,30870.0
2013-01-16,31063.941,30874.0
2013-01-17,31046.904,30757.0
2013-01-14,30814.762,30750.0
2013-01-15,30835.582,30870.0
2013-01-16,30858.947,30874.0
2013-01-17,30858.541,30757.0
2013-01-18,30846.73,30608.0
2013-01-16,30892.723,30874.0
2013-01-17,30889.078,30757.0
2013-01-18,30899.533,30608.0
2013-01-21,30910.281,30745.0
2013-01-22,30890.463,30763.0
2013-01-17,30899.37,30757.0
2013-01-18,30892.52,30608.0
2013-01-21,30919.588,30745.0
2013-01-22,30910.611,30763.0
2013-01-23,30890.654,30682.0
2013-01-18,30793.764,30608.0
2013-01-21,30787.125,30745.0
2013-01-22,30790.129,30763.0
2013-01-23,30782.49,30682.0
2013-01-24,30762.938,30470.0
2013-01-21,30624.668,30745.0
2013-01-22,30624.67,30763.0
2013-01-23,30624.145,30682.0
2013-01-24,30616.041,30470.0
2013-01-25,30602.863,30352.0
2013-01-23,30761.756,30682.0
2013-01-24,30756.627,30470.0
2013-01-25,30765.242,30352.0
2013-01-28,30776.594,30355.0
2013-01-29,30764.602,30247.0
2013-01-24,30694.617,30470.0
2013-01-25,30686.66,30352.0
2013-01-28,30710.545,30355.0
2013-01-29,30709.133,30247.0
2013-01-30,30707.562,30226.0
2013-01-25,30507.203,30352.0
2013-01-28,30508.234,30355.0
2013-01-29,30508.854,30247.0
2013-01-30,30514.2,30226.0
2013-01-31,30505.947,29909.0
2013-01-28,30377.883,30355.0
2013-01-29,30380.066,30247.0
2013-01-30,30386.268,30226.0
2013-01-31,30381.488,29909.0
2013-02-01,30383.396,29941.0
2013-01-30,30296.588,30226.0
2013-01-31,30297.906,29909.0
2013-02-01,30306.926,29941.0
2013-02-04,30328.771,30274.0
2013-02-05,30332.74,30153.0
2013-01-31,30257.27,29909.0
2013-02-01,30262.84,29941.0
2013-02-04,30290.967,30274.0
2013-02-05,30297.287,30153.0
2013-02-06,30302.76,30448.0
2013-02-01,30003.525,29941.0
2013-02-04,30068.209,30274.0
2013-02-05,30086.762,30153.0
2013-02-06,30103.879,30448.0
2013-02-07,30116.764,30507.0
2013-02-04,30007.146,30274.0
2013-02-05,30030.652,30153.0
2013-02-06,30050.375,30448.0
2013-02-07,30065.012,30507.0
2013-02-08,30078.062,30505.0
2013-02-06,30193.945,30448.0
2013-02-07,30174.713,30507.0
2013-02-08,30171.506,30505.0
2013-02-11,30162.982,30360.0
2013-02-12,30156.096,30295.0
2013-02-07,30325.535,30507.0
2013-02-08,30307.582,30505.0
2013-02-11,30320.975,30360.0
2013-02-12,30319.006,30295.0
2013-02-13,30309.88,30259.0
2013-02-08,30450.793,30505.0
2013-02-11,30483.469,30360.0
2013-02-12,30501.564,30295.0
2013-02-13,30492.781,30259.0
2013-02-14,30518.053,30164.0
2013-02-11,30502.627,30360.0
2013-02-12,30525.584,30295.0
2013-02-13,30520.9,30259.0
2013-02-14,30553.182,30164.0
2013-02-15,30589.812,29841.0
2013-02-13,30342.018,30259.0
2013-02-14,30338.287,30164.0
2013-02-15,30351.332,29841.0
2013-02-18,30415.652,29841.0
2013-02-19,30433.918,29689.0
2013-02-14,30313.555,30164.0
2013-02-15,30307.443,29841.0
2013-02-18,30346.389,29841.0
2013-02-19,30359.594,29689.0
2013-02-20,30369.639,29221.0
2013-02-15,30226.96,29841.0
2013-02-18,30241.648,29841.0
2013-02-19,30245.053,29689.0
2013-02-20,30246.234,29221.0
2013-02-21,30250.8,29400.0
2013-02-18,29932.178,29841.0
2013-02-19,29932.293,29689.0
2013-02-20,29929.904,29221.0
2013-02-21,29930.338,29400.0
2013-02-22,29927.195,29157.0
2013-02-20,29771.744,29221.0
2013-02-21,29777.324,29400.0
2013-02-22,29787.607,29157.0
2013-02-25,29814.492,29307.0
2013-02-26,29820.508,29780.0
2013-02-21,29357.174,29400.0
2013-02-22,29379.318,29157.0
2013-02-25,29458.395,29307.0
2013-02-26,29482.74,29780.0
2013-02-27,29494.41,29443.0
2013-02-22,29399.256,29157.0
2013-02-25,29494.514,29307.0
2013-02-26,29522.793,29780.0
2013-02-27,29541.555,29443.0
2013-02-28,29559.045,29328.0
2013-02-25,29310.99,29307.0
2013-02-26,29346.047,29780.0
2013-02-27,29372.324,29443.0
2013-02-28,29395.777,29328.0
2013-03-01,29417.717,29425.0
2013-02-27,29570.57,29443.0
2013-02-28,29560.016,29328.0
2013-03-01,29574.37,29425.0
2013-03-04,29638.2,29407.0
2013-03-05,29657.473,29325.0
2013-02-28,29468.854,29328.0
2013-03-01,29459.773,29425.0
2013-03-04,29505.004,29407.0
2013-03-05,29517.111,29325.0
2013-03-06,29527.965,29599.0
2013-03-01,29381.77,29425.0
2013-03-04,29402.285,29407.0
2013-03-05,29413.18,29325.0
2013-03-06,29419.732,29599.0
2013-03-07,29423.082,29401.0
2013-03-04,29474.875,29407.0
2013-03-05,29488.922,29325.0
2013-03-06,29500.027,29599.0
2013-03-07,29507.092,29401.0
2013-03-08,29513.25,29342.0
2013-03-06,29478.188,29599.0
2013-03-07,29476.615,29401.0
2013-03-08,29480.445,29342.0
2013-03-11,29423.613,29327.0
2013-03-12,29400.432,29446.0
2013-03-07,29639.91,29401.0
2013-03-08,29625.059,29342.0
2013-03-11,29577.479,29327.0
2013-03-12,29556.482,29446.0
2013-03-13,29531.55,29485.0
2013-03-08,29542.184,29342.0
2013-03-11,29501.736,29327.0
2013-03-12,29488.705,29446.0
2013-03-13,29475.447,29485.0
2013-03-14,29462.656,29385.0
2013-03-11,29438.598,29327.0
2013-03-12,29431.332,29446.0
2013-03-13,29421.965,29485.0
2013-03-14,29413.467,29385.0
2013-03-15,29400.723,29359.0
2013-03-13,29474.012,29485.0
2013-03-14,29444.828,29385.0
2013-03-15,29439.098,29359.0
2013-03-18,29415.533,29543.0
2013-03-19,29406.94,29861.0
2013-03-14,29486.916,29385.0
2013-03-15,29462.291,29359.0
2013-03-18,29446.41,29543.0
2013-03-19,29441.553,29861.0
2013-03-20,29437.215,29678.0
2013-03-15,29423.96,29359.0
2013-03-18,29396.994,29543.0
2013-03-19,29390.818,29861.0
2013-03-20,29384.158,29678.0
2013-03-21,29378.953,29818.0
2013-03-18,29374.902,29543.0
2013-03-19,29370.107,29861.0
2013-03-20,29363.215,29678.0
2013-03-21,29357.492,29818.0
2013-03-22,29348.268,29675.0
2013-03-20,29785.164,29678.0
2013-03-21,29807.45,29818.0
2013-03-22,29821.912,29675.0
2013-03-25,29806.207,29584.0
2013-03-26,29787.607,29491.0
2013-03-21,29727.283,29818.0
2013-03-22,29744.377,29675.0
2013-03-25,29757.018,29584.0
2013-03-26,29743.367,29491.0
2013-03-27,29723.459,29615.0
2013-03-22,29827.316,29675.0
2013-03-25,29859.152,29584.0
2013-03-26,29850.756,29491.0
2013-03-27,29833.6,29615.0
2013-03-28,29812.406,29441.0
2013-03-25,29774.557,29584.0
2013-03-26,29781.812,29491.0
2013-03-27,29774.844,29615.0
2013-03-28,29758.361,29441.0
2013-03-29,29737.998,29411.5
2013-03-27,29539.146,29615.0
2013-03-28,29529.873,29441.0
2013-03-29,29532.086,29411.5
2013-04-01,29532.023,29470.0
2013-04-02,29523.818,29146.0
2013-03-28,29627.701,29441.0
2013-03-29,29625.639,29411.5
2013-04-01,29645.441,29470.0
2013-04-02,29637.535,29146.0
2013-04-03,29627.959,28823.0
2013-03-29,29494.562,29411.5
2013-04-01,29498.0,29470.0
2013-04-02,29498.521,29146.0
2013-04-03,29496.035,28823.0
2013-04-04,29491.475,28968.0
2013-04-01,29462.932,29470.0
2013-04-02,29466.355,29146.0
2013-04-03,29467.682,28823.0
2013-04-04,29467.219,28968.0
2013-04-05,29462.562,29288.0
2013-04-03,29183.213,28823.0
2013-04-04,29192.342,28968.0
2013-04-05,29198.299,29288.0
2013-04-08,29216.629,29302.0
2013-04-09,29228.893,29409.0
2013-04-04,28882.08,28968.0
2013-04-05,28903.102,29288.0
2013-04-08,28965.773,29302.0
2013-04-09,28993.768,29409.0
2013-04-10,28978.691,29025.0
2013-04-05,28921.059,29288.0
2013-04-08,28988.678,29302.0
2013-04-09,29013.314,29409.0
2013-04-10,29002.771,29025.0
2013-04-11,29013.88,28974.0
2013-04-08,29227.488,29302.0
2013-04-09,29242.56,29409.0
2013-04-10,29239.777,29025.0
2013-04-11,29251.975,28974.0
2013-04-12,29260.834,27970.0
2013-04-10,29414.008,29025.0
2013-04-11,29415.043,28974.0
2013-04-12,29437.242,27970.0
2013-04-15,29491.854,25458.0
2013-04-16,29525.344,25649.0
2013-04-11,29065.246,28974.0
2013-04-12,29066.836,27970.0
2013-04-15,29034.465,25458.0
2013-04-16,29029.799,25649.0
2013-04-17,29026.52,25572.0
2013-04-12,28976.865,27970.0
2013-04-15,28965.457,25458.0
2013-04-16,28962.834,25649.0
2013-04-17,28955.959,25572.0
2013-04-18,28947.271,25598.0
2013-04-15,28388.201,25458.0
2013-04-16,28409.57,25649.0
2013-04-17,28428.578,25572.0
2013-04-18,28443.932,25598.0
2013-04-19,28462.021,25708.0
2013-04-17,25881.625,25572.0
2013-04-18,25928.064,25598.0
2013-04-19,25992.115,25708.0
2013-04-22,26190.953,26357.0
2013-04-23,26235.576,26204.0
2013-04-18,25713.104,25598.0
2013-04-19,25801.55,25708.0
2013-04-22,26149.615,26357.0
2013-04-23,26182.77,26204.0
2013-04-24,26229.918,26423.0
2013-04-19,25816.11,25708.0
2013-04-22,26238.256,26357.0
2013-04-23,26323.81,26204.0
2013-04-24,26406.45,26423.0
2013-04-25,26568.213,27123.0
2013-04-22,26189.586,26357.0
2013-04-23,26281.055,26204.0
2013-04-24,26384.346,26423.0
2013-04-25,26556.248,27123.0
2013-04-26,26633.771,27045.0
2013-04-24,26290.164,26423.0
2013-04-25,26342.408,27123.0
2013-04-26,26396.977,27045.0
2013-04-29,26723.92,27243.0
2013-04-30,26820.145,26994.0
2013-04-25,26555.453,27123.0
2013-04-26,26559.84,27045.0
2013-04-29,26891.514,27243.0
2013-04-30,26993.188,26994.0
2013-05-01,27086.746,26708.0
2013-04-26,27202.281,27045.0
2013-04-29,27544.11,27243.0
2013-04-30,27673.93,26994.0
2013-05-01,27791.473,26708.0
2013-05-02,27984.16,27130.0
2013-04-29,27382.297,27243.0
2013-04-30,27489.592,26994.0
2013-05-01,27573.027,26708.0
2013-05-02,27701.79,27130.0
2013-05-03,27833.28,27125.0
2013-05-01,27074.92,26708.0
2013-05-02,27152.994,27130.0
2013-05-03,27261.896,27125.0
2013-05-06,27403.984,27100.0
2013-05-07,27380.203,26730.0
2013-05-02,26912.787,27130.0
2013-05-03,26972.906,27125.0
2013-05-06,27154.818,27100.0
2013-05-07,27145.105,26730.0
2013-05-08,27103.434,27099.0
2013-05-03,27246.117,27125.0
2013-05-06,27438.816,27100.0
2013-05-07,27467.924,26730.0
2013-05-08,27449.44,27099.0
2013-05-09,27462.973,27169.0
2013-05-06,27267.17,27100.0
2013-05-07,27324.465,26730.0
2013-05-08,27338.068,27099.0
2013-05-09,27364.693,27169.0
2013-05-10,27232.512,26854.0
2013-05-08,26670.594,27099.0
2013-05-09,26713.332,27169.0
2013-05-10,26702.56,26854.0
2013-05-13,26528.627,26867.0
2013-05-14,26426.496,26728.0
2013-05-09,27127.377,27169.0
2013-05-10,27089.922,26854.0
2013-05-13,26928.645,26867.0
2013-05-14,26790.516,26728.0
2013-05-15,26629.95,26347.0
2013-05-10,27063.232,26854.0
2013-05-13,26850.37,26867.0
2013-05-14,26671.363,26728.0
2013-05-15,26475.443,26347.0
2013-05-16,26328.498,26235.0
2013-05-13,26712.72,26867.0
2013-05-14,26689.027,26728.0
2013-05-15,26628.432,26347.0
2013-05-16,26586.666,26235.0
2013-05-17,26520.512,25985.0
2013-05-15,26568.842,26347.0
2013-05-16,26598.633,26235.0
2013-05-17,26656.814,25985.0
2013-05-20,26859.129,26184.0
2013-05-21,26863.055,26188.0
2013-05-16,26325.379,26235.0
2013-05-17,26331.691,25985.0
2013-05-20,26513.576,26184.0
2013-05-21,26546.5,26188.0
2013-05-22,26556.738,26053.0
2013-05-17,26264.74,25985.0
2013-05-20,26378.293,26184.0
2013-05-21,26420.377,26188.0
2013-05-22,26450.008,26053.0
2013-05-23,26471.9,26497.0
2013-05-20,26052.879,26184.0
2013-05-21,26057.055,26188.0
2013-05-22,26053.23,26053.0
2013-05-23,26051.465,26497.0
2013-05-24,26041.5,26474.0
2013-05-22,26242.7,26053.0
2013-05-23,26256.527,26497.0
2013-05-24,26287.814,26474.0
2013-05-27,26410.08,26482.0
2013-05-28,26445.322,26473.0
2013-05-23,26131.023,26497.0
2013-05-24,26139.883,26474.0
2013-05-27,26230.982,26482.0
2013-05-28,26257.332,26473.0
2013-05-29,26287.559,26686.0
2013-05-24,26368.754,26474.0
2013-05-27,26502.727,26482.0
2013-05-28,26573.295,26473.0
2013-05-29,26654.738,26686.0
2013-05-30,26737.496,27213.0
2013-05-27,26514.553,26482.0
2013-05-28,26579.63,26473.0
2013-05-29,26656.938,26686.0
2013-05-30,26735.678,27213.0
2013-05-31,26803.037,26908.0
2013-05-29,26523.146,26686.0
2013-05-30,26550.234,27213.0
2013-05-31,26586.934,26908.0
2013-06-03,26755.21,27228.0
2013-06-04,26797.71,26978.0
2013-05-30,26667.33,27213.0
2013-05-31,26687.219,26908.0
2013-06-03,26870.568,27228.0
2013-06-04,26917.404,26978.0
2013-06-05,26952.58,27481.0
2013-05-31,27083.627,26908.0
2013-06-03,27290.44,27228.0
2013-06-04,27337.957,26978.0
2013-06-05,27355.592,27481.0
2013-06-06,27365.686,27847.0
2013-06-03,27022.484,27228.0
2013-06-04,27082.793,26978.0
2013-06-05,27130.725,27481.0
2013-06-06,27173.424,27847.0
2013-06-07,27173.658,27520.0
2013-06-05,26992.707,27481.0
2013-06-06,27024.047,27847.0
2013-06-07,27056.422,27520.0
2013-06-10,27190.512,28000.0
2013-06-11,27161.217,27904.0
2013-06-06,27340.82,27847.0
2013-06-07,27364.832,27520.0
2013-06-10,27532.568,28000.0
2013-06-11,27546.242,27904.0
2013-06-12,27544.838,27960.0
2013-06-07,27675.068,27520.0
2013-06-10,27870.43,28000.0
2013-06-11,27914.283,27904.0
2013-06-12,27953.371,27960.0
2013-06-13,27959.352,27799.0
2013-06-10,27598.98,28000.0
2013-06-11,27591.127,27904.0
2013-06-12,27599.418,27960.0
2013-06-13,27588.896,27799.0
2013-06-14,27590.145,27850.0
2013-06-12,27920.531,27960.0
2013-06-13,27882.828,27799.0
2013-06-14,27866.178,27850.0
2013-06-17,27861.512,27902.0
2013-06-18,27890.12,27999.0
2013-06-13,27956.383,27799.0
2013-06-14,27939.857,27850.0
2013-06-17,27913.11,27902.0
2013-06-18,27937.969,27999.0
2013-06-19,27947.656,28042.0
2013-06-14,27839.701,27850.0
2013-06-17,27765.516,27902.0
2013-06-18,27767.893,27999.0
2013-06-19,27760.76,28042.0
2013-06-20,27719.54,26959.0
2013-06-17,27815.164,27902.0
2013-06-18,27816.256,27999.0
2013-06-19,27810.084,28042.0
2013-06-20,27783.416,26959.0
2013-06-21,27776.602,27022.0
2013-06-19,28053.145,28042.0
2013-06-20,28012.2,26959.0
2013-06-21,28006.838,27022.0
2013-06-24,28035.725,26793.0
2013-06-25,28036.17,26640.0
2013-06-20,28090.553,26959.0
2013-06-21,28062.652,27022.0
2013-06-24,28081.256,26793.0
2013-06-25,28090.621,26640.0
2013-06-26,28101.82,26216.0
2013-06-21,27172.115,27022.0
2013-06-24,27150.717,26793.0
2013-06-25,27142.37,26640.0
2013-06-26,27100.186,26216.0
2013-06-27,27037.258,25440.0
2013-06-24,27127.314,26793.0
2013-06-25,27137.053,26640.0
2013-06-26,27117.316,26216.0
2013-06-27,27078.371,25440.0
2013-06-28,27087.256,25633.0
2013-06-26,26660.012,26216.0
2013-06-27,26652.523,25440.0
2013-06-28,26685.375,25633.0
2013-07-01,26617.275,25987.0
2013-07-02,26591.479,25922.0
2013-06-27,26146.838,25440.0
2013-06-28,26192.043,25633.0
2013-07-01,26185.531,25987.0
2013-07-02,26180.22,25922.0
2013-07-03,26197.547,26379.0
2013-06-28,25545.486,25633.0
2013-07-01,25636.514,25987.0
2013-07-02,25663.352,25922.0
2013-07-03,25704.936,26379.0
2013-07-04,25730.482,26205.0
2013-07-01,25632.525,25987.0
2013-07-02,25685.135,25922.0
2013-07-03,25746.676,26379.0
2013-07-04,25772.453,26205.0
2013-07-05,25778.295,25933.0
2013-07-03,26014.04,26379.0
2013-07-04,26023.16,26205.0
2013-07-05,26047.709,25933.0
2013-07-08,26260.168,26133.0
2013-07-09,26296.81,26034.0
2013-07-04,26280.44,26205.0
2013-07-05,26285.85,25933.0
2013-07-08,26616.484,26133.0
2013-07-09,26715.428,26034.0
2013-07-10,26826.064,26122.0
2013-07-05,26221.379,25933.0
2013-07-08,26444.04,26133.0
2013-07-09,26529.416,26034.0
2013-07-10,26625.902,26122.0
2013-07-11,26754.725,26697.0
2013-07-08,26138.045,26133.0
2013-07-09,26200.67,26034.0
2013-07-10,26270.457,26122.0
2013-07-11,26369.23,26697.0
2013-07-12,26388.629,26621.0
2013-07-10,26270.242,26122.0
2013-07-11,26359.281,26697.0
2013-07-12,26424.008,26621.0
2013-07-15,26596.125,26465.0
2013-07-16,26653.76,26500.0
2013-07-11,26379.26,26697.0
2013-07-12,26410.49,26621.0
2013-07-15,26620.244,26465.0
2013-07-16,26704.963,26500.0
2013-07-17,26725.623,26383.0
2013-07-12,26931.91,26621.0
2013-07-15,27129.404,26465.0
2013-07-16,27266.197,26500.0
2013-07-17,27313.611,26383.0
2013-07-18,27354.244,26691.0
2013-07-15,26890.979,26465.0
2013-07-16,27036.975,26500.0
2013-07-17,27116.51,26383.0
2013-07-18,27192.102,26691.0
2013-07-19,27211.941,26726.0
2013-07-17,26529.338,26383.0
